Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Sutherland (NSW),2013-02-06 00:00:00 +1000,0.0,19.591,20.2,
Sutherland (NSW),2013-02-06 01:00:00 +1000,0.0,18.915,19.8,
Sutherland (NSW),2013-02-06 02:00:00 +1000,0.0,18.893,18.7,
Sutherland (NSW),2013-02-06 03:00:00 +1000,0.0,19.041,17.7,
Sutherland (NSW),2013-02-06 04:00:00 +1000,0.0,19.13,17.6,
Sutherland (NSW),2013-02-06 05:00:00 +1000,0.0,19.129,18.5,
Sutherland (NSW),2013-02-06 06:00:00 +1000,11.755,19.02,18.6,0.02
Sutherland (NSW),2013-02-06 07:00:00 +1000,96.709,18.945,19.0,0.29
Sutherland (NSW),2013-02-06 08:00:00 +1000,257.914,20.552,19.5,1.13
Sutherland (NSW),2013-02-06 09:00:00 +1000,427.476,21.828,21.3,2.98
Sutherland (NSW),2013-02-06 10:00:00 +1000,819.954,23.642,23.6,3.97
Sutherland (NSW),2013-02-06 11:00:00 +1000,930.291,25.217,24.7,4.39
Sutherland (NSW),2013-02-06 12:00:00 +1000,964.178,25.675,24.6,4.54
Sutherland (NSW),2013-02-06 13:00:00 +1000,963.62,25.263,25.3,4.54
Sutherland (NSW),2013-02-06 14:00:00 +1000,911.39,24.874,25.6,4.19
Sutherland (NSW),2013-02-06 15:00:00 +1000,731.388,24.646,26.8,3.57
Sutherland (NSW),2013-02-06 16:00:00 +1000,529.586,24.63,26.2,2.69
Sutherland (NSW),2013-02-06 17:00:00 +1000,373.315,24.3,25.9,1.54
Sutherland (NSW),2013-02-06 18:00:00 +1000,38.764,23.241,24.7,0.62
Sutherland (NSW),2013-02-06 19:00:00 +1000,14.702,22.128,23.7,0.02
Sutherland (NSW),2013-02-06 20:00:00 +1000,0.0,21.084,22.0,0.0
Sutherland (NSW),2013-02-06 21:00:00 +1000,0.0,20.658,21.2,
Sutherland (NSW),2013-02-06 22:00:00 +1000,0.0,20.327,20.6,
Sutherland (NSW),2013-02-07 00:00:00 +1000,0.0,19.642,19.6,
Sutherland (NSW),2013-02-07 01:00:00 +1000,0.0,19.151,18.1,
Sutherland (NSW),2013-02-07 02:00:00 +1000,0.0,18.636,17.5,
Sutherland (NSW),2013-02-07 03:00:00 +1000,0.0,18.377,16.9,
Sutherland (NSW),2013-02-07 04:00:00 +1000,0.0,18.046,16.4,
Sutherland (NSW),2013-02-07 05:00:00 +1000,0.0,17.847,15.9,
Sutherland (NSW),2013-02-07 06:00:00 +1000,13.255,17.746,15.6,0.02
Sutherland (NSW),2013-02-07 07:00:00 +1000,124.026,18.311,16.1,0.72
Sutherland (NSW),2013-02-07 08:00:00 +1000,273.797,20.059,18.3,1.94
Sutherland (NSW),2013-02-07 09:00:00 +1000,599.17,22.192,21.0,2.62
Sutherland (NSW),2013-02-07 10:00:00 +1000,773.071,24.104,24.3,3.75
Sutherland (NSW),2013-02-07 11:00:00 +1000,889.281,26.01,25.6,4.22
Sutherland (NSW),2013-02-07 12:00:00 +1000,945.196,27.259,27.5,4.44
Sutherland (NSW),2013-02-07 13:00:00 +1000,924.111,27.813,28.0,4.35
Sutherland (NSW),2013-02-07 14:00:00 +1000,855.163,27.168,29.4,4.2
Sutherland (NSW),2013-02-07 15:00:00 +1000,699.566,27.116,28.9,3.72
Sutherland (NSW),2013-02-07 16:00:00 +1000,514.092,26.733,28.6,2.63
Sutherland (NSW),2013-02-07 17:00:00 +1000,346.198,25.58,27.9,1.41
Sutherland (NSW),2013-02-07 18:00:00 +1000,49.408,24.41,26.5,0.23
Sutherland (NSW),2013-02-07 19:00:00 +1000,15.428,23.402,25.4,0.03
Sutherland (NSW),2013-02-07 20:00:00 +1000,0.0,22.234,23.6,0.0
Sutherland (NSW),2013-02-07 21:00:00 +1000,0.0,21.709,22.7,
Sutherland (NSW),2013-02-07 22:00:00 +1000,0.0,21.422,22.0,
Sutherland (NSW),2013-02-08 00:00:00 +1000,0.0,20.669,20.7,
Sutherland (NSW),2013-02-08 01:00:00 +1000,0.0,20.132,20.4,
Sutherland (NSW),2013-02-08 02:00:00 +1000,0.0,19.894,19.3,
Sutherland (NSW),2013-02-08 03:00:00 +1000,0.0,19.235,18.4,
Sutherland (NSW),2013-02-08 04:00:00 +1000,0.0,18.946,18.5,
Sutherland (NSW),2013-02-08 05:00:00 +1000,0.0,18.928,18.7,
Sutherland (NSW),2013-02-08 06:00:00 +1000,12.285,18.823,16.6,0.01
Sutherland (NSW),2013-02-08 07:00:00 +1000,65.744,19.108,17.4,0.68
Sutherland (NSW),2013-02-08 08:00:00 +1000,356.533,21.109,20.6,1.86
Sutherland (NSW),2013-02-08 09:00:00 +1000,583.651,23.124,22.0,2.87
Sutherland (NSW),2013-02-08 10:00:00 +1000,760.908,25.575,24.6,3.63
Sutherland (NSW),2013-02-08 11:00:00 +1000,876.257,27.261,27.0,4.09
Sutherland (NSW),2013-02-08 12:00:00 +1000,926.216,28.743,29.0,4.28
Sutherland (NSW),2013-02-08 13:00:00 +1000,923.941,29.004,31.8,4.32
Sutherland (NSW),2013-02-08 14:00:00 +1000,846.382,29.115,32.9,3.98
Sutherland (NSW),2013-02-08 15:00:00 +1000,711.914,29.395,32.6,3.44
Sutherland (NSW),2013-02-08 16:00:00 +1000,518.776,28.678,32.0,2.94
Sutherland (NSW),2013-02-08 17:00:00 +1000,372.613,27.269,30.8,1.96
Sutherland (NSW),2013-02-08 18:00:00 +1000,42.046,26.191,28.8,0.22
Sutherland (NSW),2013-02-08 19:00:00 +1000,16.487,24.855,27.0,0.09
Sutherland (NSW),2013-02-08 20:00:00 +1000,0.0,23.716,25.1,0.0
Sutherland (NSW),2013-02-08 21:00:00 +1000,0.0,23.105,24.2,
Sutherland (NSW),2013-02-08 22:00:00 +1000,0.0,22.654,23.5,
Sutherland (NSW),2013-02-09 00:00:00 +1000,0.0,21.644,22.3,
Sutherland (NSW),2013-02-09 01:00:00 +1000,0.0,21.223,21.8,
Sutherland (NSW),2013-02-09 02:00:00 +1000,0.0,20.821,21.4,
Sutherland (NSW),2013-02-09 03:00:00 +1000,0.0,20.557,21.0,
Sutherland (NSW),2013-02-09 04:00:00 +1000,0.0,20.337,20.5,
Sutherland (NSW),2013-02-09 05:00:00 +1000,0.0,20.169,20.0,
Sutherland (NSW),2013-02-09 06:00:00 +1000,12.649,19.882,19.7,0.02
Sutherland (NSW),2013-02-09 07:00:00 +1000,134.444,20.456,20.3,0.81
Sutherland (NSW),2013-02-09 08:00:00 +1000,182.086,22.088,22.7,1.07
Sutherland (NSW),2013-02-09 09:00:00 +1000,587.152,23.836,23.6,2.89
Sutherland (NSW),2013-02-09 10:00:00 +1000,780.618,26.147,25.9,3.73
Sutherland (NSW),2013-02-09 11:00:00 +1000,764.566,27.479,27.6,3.65
Sutherland (NSW),2013-02-09 12:00:00 +1000,704.813,27.434,29.1,3.4
Sutherland (NSW),2013-02-09 13:00:00 +1000,753.397,27.262,31.4,3.59
Sutherland (NSW),2013-02-09 14:00:00 +1000,780.822,27.717,31.4,3.78
Sutherland (NSW),2013-02-09 15:00:00 +1000,483.682,27.494,29.8,2.39
Sutherland (NSW),2013-02-09 16:00:00 +1000,260.757,26.549,28.7,1.3
Sutherland (NSW),2013-02-09 17:00:00 +1000,146.55,25.999,27.5,0.71
Sutherland (NSW),2013-02-09 18:00:00 +1000,114.44,25.187,26.9,0.31
Sutherland (NSW),2013-02-09 19:00:00 +1000,7.784,24.493,26.0,0.08
Sutherland (NSW),2013-02-09 20:00:00 +1000,0.0,23.799,24.9,0.0
Sutherland (NSW),2013-02-09 21:00:00 +1000,0.0,23.169,24.3,
Sutherland (NSW),2013-02-09 22:00:00 +1000,0.0,22.705,23.8,
Sutherland (NSW),2013-02-10 00:00:00 +1000,0.0,22.161,22.5,
Sutherland (NSW),2013-02-10 01:00:00 +1000,0.0,21.912,22.2,
Sutherland (NSW),2013-02-10 02:00:00 +1000,0.0,21.651,22.7,
Sutherland (NSW),2013-02-10 03:00:00 +1000,0.0,21.641,21.6,
Sutherland (NSW),2013-02-10 04:00:00 +1000,0.0,21.604,21.7,
Sutherland (NSW),2013-02-10 05:00:00 +1000,0.0,21.197,21.1,
Sutherland (NSW),2013-02-10 06:00:00 +1000,11.815,21.125,20.8,0.01
Sutherland (NSW),2013-02-10 07:00:00 +1000,99.079,21.477,21.1,0.46
Sutherland (NSW),2013-02-10 08:00:00 +1000,358.133,22.775,22.1,1.86
Sutherland (NSW),2013-02-10 09:00:00 +1000,499.625,25.1,25.3,2.81
Sutherland (NSW),2013-02-10 10:00:00 +1000,742.318,27.163,28.7,3.55
Sutherland (NSW),2013-02-10 11:00:00 +1000,889.272,24.073,29.0,4.26
Sutherland (NSW),2013-02-10 12:00:00 +1000,948.22,23.737,28.3,4.52
Sutherland (NSW),2013-02-10 13:00:00 +1000,932.727,23.707,28.2,4.45
Sutherland (NSW),2013-02-10 14:00:00 +1000,846.034,23.221,27.3,4.07
Sutherland (NSW),2013-02-10 15:00:00 +1000,32.828,21.486,24.6,0.08
Sutherland (NSW),2013-02-10 16:00:00 +1000,82.265,20.576,21.8,0.36
Sutherland (NSW),2013-02-10 17:00:00 +1000,72.834,21.086,23.4,0.29
Sutherland (NSW),2013-02-10 18:00:00 +1000,4.52,20.788,21.9,0.0
Sutherland (NSW),2013-02-10 19:00:00 +1000,0.0,19.987,20.3,0.0
Sutherland (NSW),2013-02-10 20:00:00 +1000,0.0,19.405,19.6,
Sutherland (NSW),2013-02-10 21:00:00 +1000,0.048,19.383,19.6,
Sutherland (NSW),2013-02-10 22:00:00 +1000,0.0,19.424,19.6,
Sutherland (NSW),2013-02-11 00:00:00 +1000,0.0,19.174,19.2,
Sutherland (NSW),2013-02-11 01:00:00 +1000,0.0,18.942,19.5,
Sutherland (NSW),2013-02-11 02:00:00 +1000,0.0,18.201,19.0,
Sutherland (NSW),2013-02-11 03:00:00 +1000,0.0,17.961,18.8,
Sutherland (NSW),2013-02-11 04:00:00 +1000,0.615,17.634,18.5,
Sutherland (NSW),2013-02-11 05:00:00 +1000,0.0,17.642,18.4,
Sutherland (NSW),2013-02-11 06:00:00 +1000,9.388,17.739,18.4,0.0
Sutherland (NSW),2013-02-11 07:00:00 +1000,113.922,17.931,18.4,0.61
Sutherland (NSW),2013-02-11 08:00:00 +1000,245.98,18.508,19.6,1.22
Sutherland (NSW),2013-02-11 09:00:00 +1000,246.079,19.076,20.3,1.22
Sutherland (NSW),2013-02-11 10:00:00 +1000,535.067,19.699,20.9,3.21
Sutherland (NSW),2013-02-11 11:00:00 +1000,321.118,20.168,20.7,1.6
Sutherland (NSW),2013-02-11 12:00:00 +1000,282.289,20.283,20.8,1.57
Sutherland (NSW),2013-02-11 13:00:00 +1000,431.368,20.354,21.0,2.7
Sutherland (NSW),2013-02-11 14:00:00 +1000,355.743,20.62,21.3,1.78
Sutherland (NSW),2013-02-11 15:00:00 +1000,199.404,20.643,21.7,0.96
Sutherland (NSW),2013-02-11 16:00:00 +1000,251.682,20.393,21.0,1.47
Sutherland (NSW),2013-02-11 17:00:00 +1000,268.656,20.607,21.1,1.18
Sutherland (NSW),2013-02-11 18:00:00 +1000,40.902,20.276,20.9,0.14
Sutherland (NSW),2013-02-11 19:00:00 +1000,9.651,19.701,20.4,0.01
Sutherland (NSW),2013-02-11 20:00:00 +1000,0.0,19.436,20.0,0.0
Sutherland (NSW),2013-02-11 21:00:00 +1000,0.0,19.239,19.9,
Sutherland (NSW),2013-02-11 22:00:00 +1000,0.0,18.749,18.9,
Sutherland (NSW),2013-02-12 00:00:00 +1000,0.0,18.695,19.2,
Sutherland (NSW),2013-02-12 01:00:00 +1000,0.0,18.366,18.9,
Sutherland (NSW),2013-02-12 02:00:00 +1000,0.0,18.242,19.0,
Sutherland (NSW),2013-02-12 03:00:00 +1000,0.0,18.249,18.9,
Sutherland (NSW),2013-02-12 04:00:00 +1000,0.0,18.043,18.6,
Sutherland (NSW),2013-02-12 05:00:00 +1000,0.0,17.781,18.4,
Sutherland (NSW),2013-02-12 06:00:00 +1000,1.662,17.823,18.3,0.0
Sutherland (NSW),2013-02-12 07:00:00 +1000,59.868,17.964,18.4,0.13
Sutherland (NSW),2013-02-12 08:00:00 +1000,173.563,18.226,19.0,0.83
Sutherland (NSW),2013-02-12 09:00:00 +1000,212.788,18.621,20.2,1.05
Sutherland (NSW),2013-02-12 10:00:00 +1000,410.344,19.077,21.0,2.06
Sutherland (NSW),2013-02-12 11:00:00 +1000,321.609,19.752,21.8,1.61
Sutherland (NSW),2013-02-12 12:00:00 +1000,377.849,20.214,21.3,1.89
Sutherland (NSW),2013-02-12 13:00:00 +1000,581.594,21.236,22.6,2.7
Sutherland (NSW),2013-02-12 14:00:00 +1000,225.258,21.572,23.0,1.11
Sutherland (NSW),2013-02-12 15:00:00 +1000,415.753,21.619,22.6,2.1
Sutherland (NSW),2013-02-12 16:00:00 +1000,304.325,21.625,22.9,1.51
Sutherland (NSW),2013-02-12 17:00:00 +1000,185.739,21.209,22.4,0.94
Sutherland (NSW),2013-02-12 18:00:00 +1000,62.52,20.952,21.9,0.45
Sutherland (NSW),2013-02-12 19:00:00 +1000,6.164,20.51,21.4,0.08
Sutherland (NSW),2013-02-12 20:00:00 +1000,0.0,19.983,20.8,0.0
Sutherland (NSW),2013-02-12 21:00:00 +1000,0.0,19.771,20.3,
Sutherland (NSW),2013-02-12 22:00:00 +1000,0.0,19.731,20.1,
Sutherland (NSW),2013-02-13 00:00:00 +1000,0.0,19.486,19.7,
Sutherland (NSW),2013-02-13 01:00:00 +1000,0.0,19.305,19.7,
Sutherland (NSW),2013-02-13 02:00:00 +1000,0.0,19.018,19.5,
Sutherland (NSW),2013-02-13 03:00:00 +1000,0.0,18.832,18.2,
Sutherland (NSW),2013-02-13 04:00:00 +1000,0.0,18.595,17.0,
Sutherland (NSW),2013-02-13 05:00:00 +1000,0.0,18.442,16.6,
Sutherland (NSW),2013-02-13 06:00:00 +1000,4.908,18.532,17.0,0.0
Sutherland (NSW),2013-02-13 07:00:00 +1000,41.728,18.796,16.4,0.15
Sutherland (NSW),2013-02-13 08:00:00 +1000,104.139,18.707,15.6,0.48
Sutherland (NSW),2013-02-13 09:00:00 +1000,189.152,19.275,19.3,0.93
Sutherland (NSW),2013-02-13 10:00:00 +1000,311.258,19.076,21.3,1.59
Sutherland (NSW),2013-02-13 11:00:00 +1000,295.95,18.865,20.5,1.14
Sutherland (NSW),2013-02-13 12:00:00 +1000,539.402,19.56,21.4,2.99
Sutherland (NSW),2013-02-13 13:00:00 +1000,827.755,21.132,23.1,3.82
Sutherland (NSW),2013-02-13 14:00:00 +1000,917.987,21.772,23.7,4.41
Sutherland (NSW),2013-02-13 15:00:00 +1000,547.559,22.401,24.1,2.69
Sutherland (NSW),2013-02-13 16:00:00 +1000,259.914,22.406,24.1,1.3
Sutherland (NSW),2013-02-13 17:00:00 +1000,168.851,21.619,23.4,0.48
Sutherland (NSW),2013-02-13 18:00:00 +1000,85.25,20.637,21.9,0.44
Sutherland (NSW),2013-02-13 19:00:00 +1000,7.322,20.334,21.2,0.0
Sutherland (NSW),2013-02-13 20:00:00 +1000,0.0,19.83,20.7,0.0
Sutherland (NSW),2013-02-13 21:00:00 +1000,0.0,19.501,19.9,
Sutherland (NSW),2013-02-13 22:00:00 +1000,0.0,19.138,19.4,
Sutherland (NSW),2013-02-14 00:00:00 +1000,0.0,18.547,18.9,
Sutherland (NSW),2013-02-14 01:00:00 +1000,0.0,18.166,18.2,
Sutherland (NSW),2013-02-14 02:00:00 +1000,0.0,17.725,17.4,
Sutherland (NSW),2013-02-14 03:00:00 +1000,0.0,17.495,16.2,
Sutherland (NSW),2013-02-14 04:00:00 +1000,0.0,17.392,15.7,
Sutherland (NSW),2013-02-14 05:00:00 +1000,0.0,17.576,15.5,
Sutherland (NSW),2013-02-14 06:00:00 +1000,2.652,17.518,15.6,0.0
Sutherland (NSW),2013-02-14 07:00:00 +1000,95.775,17.77,14.7,0.52
Sutherland (NSW),2013-02-14 08:00:00 +1000,345.94,19.417,18.1,1.81
Sutherland (NSW),2013-02-14 09:00:00 +1000,535.285,21.581,21.4,2.64
Sutherland (NSW),2013-02-14 10:00:00 +1000,784.728,23.711,23.1,3.52
Sutherland (NSW),2013-02-14 11:00:00 +1000,720.067,23.709,24.8,3.43
Sutherland (NSW),2013-02-14 12:00:00 +1000,1028.145,25.069,24.6,4.782
Sutherland (NSW),2013-02-14 13:00:00 +1000,788.289,24.563,25.4,3.747
Sutherland (NSW),2013-02-14 14:00:00 +1000,879.053,25.198,25.9,4.18
Sutherland (NSW),2013-02-14 15:00:00 +1000,740.119,24.815,25.8,3.598
Sutherland (NSW),2013-02-14 16:00:00 +1000,530.815,24.497,25.9,2.668
Sutherland (NSW),2013-02-14 17:00:00 +1000,375.908,23.855,25.7,1.536
Sutherland (NSW),2013-02-14 18:00:00 +1000,131.035,22.894,24.7,0.21
Sutherland (NSW),2013-02-14 19:00:00 +1000,6.618,22.102,23.4,0.076
Sutherland (NSW),2013-02-14 20:00:00 +1000,0.0,21.215,21.8,0.0
Sutherland (NSW),2013-02-14 21:00:00 +1000,0.0,20.658,20.7,
Sutherland (NSW),2013-02-14 22:00:00 +1000,0.0,20.067,20.0,
Sutherland (NSW),2013-02-15 00:00:00 +1000,0.0,19.66,18.0,
Sutherland (NSW),2013-02-15 01:00:00 +1000,0.0,19.781,17.8,
Sutherland (NSW),2013-02-15 02:00:00 +1000,0.0,19.517,18.5,
Sutherland (NSW),2013-02-15 03:00:00 +1000,0.0,19.553,18.6,
Sutherland (NSW),2013-02-15 04:00:00 +1000,0.0,19.185,18.8,
Sutherland (NSW),2013-02-15 05:00:00 +1000,0.0,18.894,18.9,
Sutherland (NSW),2013-02-15 06:00:00 +1000,5.281,18.948,18.5,0.0
Sutherland (NSW),2013-02-15 07:00:00 +1000,47.708,18.757,18.8,0.376
Sutherland (NSW),2013-02-15 08:00:00 +1000,96.831,19.194,20.0,0.417
Sutherland (NSW),2013-02-15 09:00:00 +1000,202.454,19.94,21.2,0.966
Sutherland (NSW),2013-02-15 10:00:00 +1000,217.444,20.653,22.5,1.328
Sutherland (NSW),2013-02-15 11:00:00 +1000,753.458,22.846,20.6,3.533
Sutherland (NSW),2013-02-15 12:00:00 +1000,660.123,23.409,21.3,3.106
Sutherland (NSW),2013-02-15 13:00:00 +1000,1029.374,24.77,23.6,4.742
Sutherland (NSW),2013-02-15 14:00:00 +1000,845.087,24.95,24.0,4.356
Sutherland (NSW),2013-02-15 15:00:00 +1000,521.435,24.471,24.0,2.512
Sutherland (NSW),2013-02-15 16:00:00 +1000,440.98,23.788,24.7,1.944
Sutherland (NSW),2013-02-15 17:00:00 +1000,140.32,23.558,24.7,1.734
Sutherland (NSW),2013-02-15 18:00:00 +1000,52.523,22.214,24.6,0.191
Sutherland (NSW),2013-02-15 19:00:00 +1000,20.984,21.863,23.3,0.0
Sutherland (NSW),2013-02-15 20:00:00 +1000,0.0,21.07,21.5,0.0
Sutherland (NSW),2013-02-15 21:00:00 +1000,0.0,20.784,20.2,
Sutherland (NSW),2013-02-15 22:00:00 +1000,0.0,20.393,20.2,
Sutherland (NSW),2013-02-16 00:00:00 +1000,0.0,19.25,18.6,
Sutherland (NSW),2013-02-16 01:00:00 +1000,0.0,19.133,17.0,
Sutherland (NSW),2013-02-16 02:00:00 +1000,0.0,18.578,16.7,
Sutherland (NSW),2013-02-16 03:00:00 +1000,0.0,18.43,17.5,
Sutherland (NSW),2013-02-16 04:00:00 +1000,0.0,18.964,15.9,
Sutherland (NSW),2013-02-16 05:00:00 +1000,0.0,18.463,18.0,
Sutherland (NSW),2013-02-16 06:00:00 +1000,8.421,18.185,17.9,0.007
Sutherland (NSW),2013-02-16 07:00:00 +1000,46.776,18.7,17.5,0.177
Sutherland (NSW),2013-02-16 08:00:00 +1000,206.875,19.389,17.7,0.987
Sutherland (NSW),2013-02-16 09:00:00 +1000,164.219,19.462,19.4,0.766
Sutherland (NSW),2013-02-16 10:00:00 +1000,683.771,21.395,20.8,2.672
Sutherland (NSW),2013-02-16 11:00:00 +1000,620.55,22.031,22.1,3.265
Sutherland (NSW),2013-02-16 12:00:00 +1000,618.397,23.184,23.8,3.025
Sutherland (NSW),2013-02-16 13:00:00 +1000,767.665,22.49,22.3,2.102
Sutherland (NSW),2013-02-16 14:00:00 +1000,600.888,22.55,22.9,2.951
Sutherland (NSW),2013-02-16 15:00:00 +1000,467.093,21.792,23.9,2.311
Sutherland (NSW),2013-02-16 16:00:00 +1000,242.974,21.377,22.1,2.188
Sutherland (NSW),2013-02-16 17:00:00 +1000,155.349,20.813,23.1,0.739
Sutherland (NSW),2013-02-16 18:00:00 +1000,121.066,20.843,21.4,0.564
Sutherland (NSW),2013-02-16 19:00:00 +1000,5.638,20.779,21.5,0.001
Sutherland (NSW),2013-02-16 20:00:00 +1000,0.0,20.031,20.9,0.0
Sutherland (NSW),2013-02-16 21:00:00 +1000,0.0,19.212,19.1,
Sutherland (NSW),2013-02-16 22:00:00 +1000,0.0,19.259,19.0,
Sutherland (NSW),2013-02-17 00:00:00 +1000,0.0,18.997,17.9,
Sutherland (NSW),2013-02-17 01:00:00 +1000,0.0,19.187,18.4,
Sutherland (NSW),2013-02-17 02:00:00 +1000,0.0,19.156,18.2,
Sutherland (NSW),2013-02-17 03:00:00 +1000,0.0,19.13,18.0,
Sutherland (NSW),2013-02-17 04:00:00 +1000,0.0,18.952,18.5,
Sutherland (NSW),2013-02-17 05:00:00 +1000,0.0,18.634,18.3,
Sutherland (NSW),2013-02-17 06:00:00 +1000,1.224,18.319,18.2,0.0
Sutherland (NSW),2013-02-17 07:00:00 +1000,26.379,18.482,18.1,0.035
Sutherland (NSW),2013-02-17 08:00:00 +1000,399.131,19.582,18.5,2.103
Sutherland (NSW),2013-02-17 09:00:00 +1000,606.641,21.208,19.6,2.985
Sutherland (NSW),2013-02-17 10:00:00 +1000,401.132,22.101,21.3,3.006
Sutherland (NSW),2013-02-17 11:00:00 +1000,250.34,22.765,22.8,1.592
Sutherland (NSW),2013-02-17 12:00:00 +1000,321.691,22.985,23.3,1.537
Sutherland (NSW),2013-02-17 13:00:00 +1000,735.244,23.658,22.5,4.66
Sutherland (NSW),2013-02-17 14:00:00 +1000,897.582,24.276,24.6,4.224
Sutherland (NSW),2013-02-17 15:00:00 +1000,590.243,23.754,24.8,2.918
Sutherland (NSW),2013-02-17 16:00:00 +1000,496.197,23.535,23.9,2.256
Sutherland (NSW),2013-02-17 17:00:00 +1000,259.197,23.084,24.0,1.421
Sutherland (NSW),2013-02-17 18:00:00 +1000,48.434,22.169,23.5,0.181
Sutherland (NSW),2013-02-17 19:00:00 +1000,7.778,21.486,22.6,0.002
Sutherland (NSW),2013-02-17 20:00:00 +1000,0.0,20.292,20.9,0.0
Sutherland (NSW),2013-02-17 21:00:00 +1000,0.0,19.894,19.5,
Sutherland (NSW),2013-02-17 22:00:00 +1000,0.0,19.339,18.7,
Sutherland (NSW),2013-02-18 00:00:00 +1000,0.0,18.99,16.5,
Sutherland (NSW),2013-02-18 01:00:00 +1000,0.0,18.844,17.4,
Sutherland (NSW),2013-02-18 02:00:00 +1000,0.0,18.332,15.7,
Sutherland (NSW),2013-02-18 03:00:00 +1000,0.0,18.594,15.3,
Sutherland (NSW),2013-02-18 04:00:00 +1000,0.0,19.197,16.5,
Sutherland (NSW),2013-02-18 05:00:00 +1000,0.0,19.101,15.3,
Sutherland (NSW),2013-02-18 06:00:00 +1000,5.421,18.477,15.7,0.0
Sutherland (NSW),2013-02-18 07:00:00 +1000,32.314,19.256,15.9,0.08
Sutherland (NSW),2013-02-18 08:00:00 +1000,195.618,19.914,17.5,0.629
Sutherland (NSW),2013-02-18 09:00:00 +1000,234.399,21.714,19.5,1.136
Sutherland (NSW),2013-02-18 10:00:00 +1000,577.438,23.0,20.8,2.757
Sutherland (NSW),2013-02-18 11:00:00 +1000,802.355,24.173,23.8,3.769
Sutherland (NSW),2013-02-18 12:00:00 +1000,911.664,25.101,25.1,3.725
Sutherland (NSW),2013-02-18 13:00:00 +1000,979.526,25.864,26.5,4.159
Sutherland (NSW),2013-02-18 14:00:00 +1000,850.243,25.735,26.7,4.018
Sutherland (NSW),2013-02-18 15:00:00 +1000,733.48,25.275,25.4,3.519
Sutherland (NSW),2013-02-18 16:00:00 +1000,116.709,23.923,25.2,1.3
Sutherland (NSW),2013-02-18 17:00:00 +1000,122.908,23.04,21.6,0.575
Sutherland (NSW),2013-02-18 18:00:00 +1000,97.654,22.741,23.1,0.43
Sutherland (NSW),2013-02-18 19:00:00 +1000,10.967,22.171,22.7,0.087
Sutherland (NSW),2013-02-18 20:00:00 +1000,0.0,21.515,21.7,0.0
Sutherland (NSW),2013-02-18 21:00:00 +1000,0.0,20.914,20.8,
Sutherland (NSW),2013-02-18 22:00:00 +1000,0.0,20.429,19.8,
Sutherland (NSW),2013-02-19 00:00:00 +1000,0.0,19.79,18.8,
Sutherland (NSW),2013-02-19 01:00:00 +1000,0.0,19.877,19.0,
Sutherland (NSW),2013-02-19 02:00:00 +1000,0.0,19.657,18.7,
Sutherland (NSW),2013-02-19 03:00:00 +1000,0.0,19.247,18.4,
Sutherland (NSW),2013-02-19 04:00:00 +1000,0.0,19.104,18.3,
Sutherland (NSW),2013-02-19 05:00:00 +1000,0.0,18.886,18.1,
Sutherland (NSW),2013-02-19 06:00:00 +1000,5.34,18.805,16.6,0.0
Sutherland (NSW),2013-02-19 07:00:00 +1000,97.071,19.608,16.9,0.602
Sutherland (NSW),2013-02-19 08:00:00 +1000,357.273,22.178,19.1,1.854
Sutherland (NSW),2013-02-19 09:00:00 +1000,357.526,22.853,22.3,1.74
Sutherland (NSW),2013-02-19 10:00:00 +1000,385.592,24.244,24.0,1.844
Sutherland (NSW),2013-02-19 11:00:00 +1000,869.529,24.554,24.8,4.044
Sutherland (NSW),2013-02-19 12:00:00 +1000,971.49,26.605,26.4,4.174
Sutherland (NSW),2013-02-19 13:00:00 +1000,993.526,26.709,25.5,4.613
Sutherland (NSW),2013-02-19 14:00:00 +1000,858.595,26.629,27.8,4.033
Sutherland (NSW),2013-02-19 15:00:00 +1000,716.353,26.691,29.0,3.442
Sutherland (NSW),2013-02-19 16:00:00 +1000,517.039,25.822,28.6,2.594
Sutherland (NSW),2013-02-19 17:00:00 +1000,264.066,25.412,28.2,1.886
Sutherland (NSW),2013-02-19 18:00:00 +1000,120.616,24.474,26.8,0.152
Sutherland (NSW),2013-02-19 19:00:00 +1000,17.656,23.492,25.1,0.0
Sutherland (NSW),2013-02-19 20:00:00 +1000,0.0,22.512,23.1,0.0
Sutherland (NSW),2013-02-19 21:00:00 +1000,0.0,22.284,22.6,
Sutherland (NSW),2013-02-19 22:00:00 +1000,0.0,21.591,20.6,
Sutherland (NSW),2013-02-20 00:00:00 +1000,0.0,21.042,20.0,
Sutherland (NSW),2013-02-20 01:00:00 +1000,0.0,20.729,19.6,
Sutherland (NSW),2013-02-20 02:00:00 +1000,0.0,20.562,19.5,
Sutherland (NSW),2013-02-20 03:00:00 +1000,0.0,20.331,18.9,
Sutherland (NSW),2013-02-20 04:00:00 +1000,0.0,20.388,18.7,
Sutherland (NSW),2013-02-20 05:00:00 +1000,0.0,20.21,19.9,
Sutherland (NSW),2013-02-20 06:00:00 +1000,3.255,19.876,19.0,0.0
Sutherland (NSW),2013-02-20 07:00:00 +1000,44.715,20.172,20.4,0.086
Sutherland (NSW),2013-02-20 08:00:00 +1000,168.47,21.27,21.4,0.538
Sutherland (NSW),2013-02-20 09:00:00 +1000,527.583,23.479,24.1,2.542
